
0
0 | 351.135 | 0
1 | 185.839 | 0
2 | 446.955 | 0
3 | 315.473 | 0
4 | 166.273 | 0
5 | 605.81 | 0
6 | 611.218 | 0
7 | 172.424 | 0
8 | 573.739 | 0
9 | 304.339 | 0
10 | 178.238 | 0
11 | 427.845 | 0
12 | 342.146 | 0
13 | 381.905 | 0
14 | 309.699 | 0
15 | 599.57 | 0
16 | 173.835 | 0
17 | 599.417 | 0
18 | 179.547 | 0
19 | 755.598 | 0
20 | 749.842 | 0
21 | 738.092 | 0
22 | 346.514 | 0
23 | 757.843 | 0
24 | 167.272 | 0
25 | 338.512 | 0
26 | 170.857 | 0
27 | 489.744 | 0
28 | 500.344 | 0
29 | 609.632 | 0
30 | 568.336 | 0
31 | 166.149 | 0
32 | 174.324 | 0
33 | 490.7 | 0
34 | 310.089 | 0
35 | 692.403 | 0
36 | 163.83 | 0
37 | 370.515 | 0
38 | 190.447 | 0
39 | 427.232 | 0
40 | 441.144 | 0
41 | 171.625 | 0
42 | 436.206 | 0
43 | 353.302 | 0
44 | 563.844 | 0
45 | 480.796 | 0
46 | 704.107 | 0
47 | 188.469 | 0
48 | 375.232 | 0
49 | 168.347 | 0
50 | 738.563 | 0
51 | 175.657 | 0
52 | 309.728 | 0
53 | 175.14 | 0
54 | 432.608 | 0
55 | 345.614 | 0
56 | 318.886 | 0
57 | 481.658 | 0
58 | 742.804 | 0
59 | 486.654 | 0
60 | 744.002 | 0
61 | 687.997 | 0
62 | 315.145 | 0
63 | 605.82 | 0
64 | 298.913 | 0
65 | 168.39 | 0
66 | 604.537 | 0
67 | 485.619 | 0
68 | 593.413 | 0
69 | 170.35 | 0
70 | 748.577 | 0
71 | 446.17 | 0
72 | 569.496 | 0
73 | 588.398 | 0
74 | 378.879 | 0
75 | 367.23 | 0
76 | 553.885 | 0
77 | 358.83 | 0
78 | 181.848 | 0
79 | 614.944 | 0
80 | 434.756 | 0
81 | 700.105 | 0
82 | 571.553 | 0
83 | 343.401 | 0
84 | 376.333 | 0
85 | 300.723 | 0
86 | 580.956 | 0
87 | 701.901 | 0
88 | 485.376 | 0
89 | 559.633 | 0
90 | 375.153 | 0
91 | 486.232 | 0
92 | 699.644 | 0
93 | 697.812 | 0
94 | 364.074 | 0
95 | 688.098 | 0
96 | 345.348 | 0
97 | 567.677 | 0
98 | 443.379 | 0
99 | 689.097 | 0
100 | 342.334 | 0
101 | 749.04 | 0
102 | 299.207 | 0
103 | 683.34 | 0
104 | 368.421 | 0
105 | 487.268 | 0
106 | 737.141 | 0
107 | 436.92 | 0
108 | 594.555 | 0
109 | 380.62 | 0

1
0 | 417.103 | 0
1 | 325.739 | 0
2 | 402.107 | 0
3 | 389.43 | 0
4 | 342.308 | 0
5 | 119.251 | 0
6 | 124.849 | 0
7 | 338.737 | 0
8 | 426.857 | 0
9 | 394.998 | 0
10 | 335.896 | 0
11 | 412.24 | 0
12 | 412.459 | 0
13 | 325.868 | 0
14 | 401.015 | 0
15 | 114.662 | 0
16 | 445.885 | 0
17 | 113.853 | 0
18 | 431.951 | 0
19 | 383.521 | 0
20 | 373.823 | 0
21 | 364.119 | 0
22 | 409.546 | 0
23 | 374.994 | 0
24 | 453.074 | 0
25 | 401.722 | 0
26 | 341.192 | 0
27 | 3.57239 | 1
28 | 11.9003 | 0
29 | 124.54 | 0
30 | 421.743 | 0
31 | 432.759 | 0
32 | 330.576 | 0
33 | 2.69582 | 1
34 | 412.251 | 0
35 | 263.313 | 0
36 | 344.608 | 0
37 | 346.333 | 0
38 | 424.382 | 0
39 | 391.255 | 0
40 | 400.998 | 0
41 | 435.415 | 0
42 | 411.107 | 0
43 | 411.336 | 0
44 | 419.2 | 0
45 | 13.0953 | 0
46 | 275.514 | 0
47 | 434.362 | 0
48 | 328.513 | 0
49 | 342.046 | 0
50 | 365.651 | 0
51 | 428.212 | 0
52 | 396.806 | 0
53 | 444.236 | 0
54 | 404.672 | 0
55 | 397.996 | 0
56 | 394.418 | 0
57 | 7.98965 | 1
58 | 370.607 | 0
59 | 5.43394 | 1
60 | 372.802 | 0
61 | 263.729 | 0
62 | 402.348 | 0
63 | 122.964 | 0
64 | 395.626 | 0
65 | 337.814 | 0
66 | 120.622 | 0
67 | 3.07957 | 1
68 | 111.689 | 0
69 | 338.97 | 0
70 | 369.418 | 0
71 | 406.672 | 0
72 | 408.44 | 0
73 | 434.152 | 0
74 | 344.692 | 0
75 | 334.215 | 0
76 | 408.394 | 0
77 | 412.922 | 0
78 | 435.543 | 0
79 | 127.908 | 0
80 | 396.221 | 0
81 | 266.225 | 0
82 | 419.005 | 0
83 | 399.447 | 0
84 | 335.509 | 0
85 | 395.247 | 0
86 | 424.282 | 0
87 | 276.927 | 0
88 | 6.73513 | 1
89 | 413.05 | 0
90 | 331.842 | 0
91 | 17.4734 | 0
92 | 270.515 | 0
93 | 270.848 | 0
94 | 327.185 | 0
95 | 274.13 | 0
96 | 399.126 | 0
97 | 419.026 | 0
98 | 402.736 | 0
99 | 262.925 | 0
100 | 414.152 | 0
101 | 371.998 | 0
102 | 388.443 | 0
103 | 256.485 | 0
104 | 337.891 | 0
105 | 6.20472 | 1
106 | 361.056 | 0
107 | 396.423 | 0
108 | 109.736 | 0
109 | 316.617 | 0

2
0 | 481.412 | 0
1 | 566.701 | 0
2 | 407.541 | 0
3 | 657.637 | 0
4 | 579.617 | 0
5 | 190.269 | 0
6 | 186.895 | 0
7 | 577.782 | 0
8 | 677.058 | 0
9 | 662.4 | 0
10 | 576.687 | 0
11 | 430.235 | 0
12 | 482.192 | 0
13 | 383.829 | 0
14 | 668.763 | 0
15 | 185.2 | 0
16 | 695.648 | 0
17 | 188.099 | 0
18 | 682.763 | 0
19 | 537.682 | 0
20 | 527.242 | 0
21 | 521.979 | 0
22 | 477.002 | 0
23 | 522.05 | 0
24 | 701.558 | 0
25 | 474.454 | 0
26 | 580.327 | 0
27 | 266.788 | 0
28 | 262.994 | 0
29 | 181.103 | 0
30 | 672.616 | 0
31 | 681.01 | 0
32 | 567.41 | 0
33 | 269.825 | 0
34 | 679.929 | 0
35 | 8.02507 | 1
36 | 581.542 | 0
37 | 407.507 | 0
38 | 677.122 | 0
39 | 409.97 | 0
40 | 410.306 | 0
41 | 684.758 | 0
42 | 423.7 | 0
43 | 474.755 | 0
44 | 670.806 | 0
45 | 283.199 | 0
46 | 8.66744 | 1
47 | 686.794 | 0
48 | 390.43 | 0
49 | 580.285 | 0
50 | 523.971 | 0
51 | 678.255 | 0
52 | 664.586 | 0
53 | 694.248 | 0
54 | 419.593 | 0
55 | 466.988 | 0
56 | 662.808 | 0
57 | 277.764 | 0
58 | 528.153 | 0
59 | 267.517 | 0
60 | 530.577 | 0
61 | 7.99965 | 1
62 | 670.45 | 0
63 | 174.314 | 0
64 | 662.602 | 0
65 | 574.457 | 0
66 | 178.764 | 0
67 | 272.903 | 0
68 | 177.951 | 0
69 | 577.088 | 0
70 | 521.326 | 0
71 | 412.672 | 0
72 | 657.622 | 0
73 | 681.746 | 0
74 | 400.644 | 0
75 | 400.185 | 0
76 | 661.103 | 0
77 | 473.038 | 0
78 | 686.792 | 0
79 | 189.739 | 0
80 | 409.819 | 0
81 | 15.0158 | 0
82 | 668.854 | 0
83 | 469.58 | 0
84 | 395.063 | 0
85 | 662.369 | 0
86 | 672.505 | 0
87 | 6.79212 | 1
88 | 276.7 | 0
89 | 664.964 | 0
90 | 393.024 | 0
91 | 285.023 | 0
92 | 6.41117 | 1
93 | 2.4474 | 1
94 | 397.012 | 0
95 | 20.748 | 0
96 | 468.16 | 0
97 | 669.763 | 0
98 | 410.559 | 0
99 | 7.36246 | 1
100 | 483.657 | 0
101 | 525.036 | 0
102 | 655.477 | 0
103 | 13.8141 | 0
104 | 402.225 | 0
105 | 275.56 | 0
106 | 517.991 | 0
107 | 408.578 | 0
108 | 187.466 | 0
109 | 377.839 | 0

3
0 | 275.533 | 0
1 | 396.493 | 0
2 | 220.533 | 0
3 | 526.733 | 0
4 | 405.217 | 0
5 | 237.019 | 0
6 | 239.09 | 0
7 | 405.03 | 0
8 | 624.67 | 0
9 | 528.043 | 0
10 | 405.605 | 0
11 | 238.375 | 0
12 | 275.066 | 0
13 | 175.491 | 0
14 | 535.416 | 0
15 | 226.84 | 0
16 | 527.349 | 0
17 | 229.231 | 0
18 | 516.255 | 0
19 | 583.827 | 0
20 | 573.703 | 0
21 | 564.907 | 0
22 | 270.229 | 0
23 | 573.173 | 0
24 | 531.573 | 0
25 | 266.462 | 0
26 | 407.481 | 0
27 | 205.389 | 0
28 | 211.386 | 0
29 | 232.827 | 0
30 | 619.2 | 0
31 | 511.648 | 0
32 | 393.448 | 0
33 | 210.324 | 0
34 | 545.789 | 0
35 | 210.849 | 0
36 | 406.693 | 0
37 | 199.561 | 0
38 | 513.253 | 0
39 | 216.615 | 0
40 | 221.48 | 0
41 | 516.451 | 0
42 | 234.031 | 0
43 | 268.875 | 0
44 | 616.19 | 0
45 | 217.736 | 0
46 | 220.655 | 0
47 | 522.096 | 0
48 | 181.575 | 0
49 | 406.647 | 0
50 | 566.592 | 0
51 | 511.043 | 0
52 | 531.563 | 0
53 | 526.296 | 0
54 | 228.572 | 0
55 | 259.552 | 0
56 | 532.477 | 0
57 | 211.543 | 0
58 | 571.471 | 0
59 | 203.108 | 0
60 | 573.775 | 0
61 | 204.22 | 0
62 | 538.474 | 0
63 | 223.453 | 0
64 | 526.736 | 0
65 | 399.837 | 0
66 | 226.025 | 0
67 | 209.17 | 0
68 | 214.243 | 0
69 | 403.562 | 0
70 | 568.783 | 0
71 | 225.678 | 0
72 | 607.29 | 0
73 | 633.465 | 0
74 | 193.596 | 0
75 | 190.963 | 0
76 | 604.802 | 0
77 | 267.945 | 0
78 | 520.631 | 0
79 | 244.731 | 0
80 | 218.853 | 0
